file,title,indicator,year,value
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2006,1835.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2007,1631.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2008,2162.4
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2009,2362.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2010,3175.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2011,3550.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2012,3874.4
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2013,4284.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2014,4244.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2015,4095.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2016,4281.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2017,4108.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2018,4908.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2019,5567.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2020,1164.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2021,974.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2022,1489.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2023,1868.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı-cəmi,2024,2158.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2006,889.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2007,790.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2008,1048.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2009,1145.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2010,1819.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2011,2308.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2012,2828.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2013,3306.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2014,3319.4
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2015,3256.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2016,3592.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2017,3447.4
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2018,4096.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2019,4347.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2020,746.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2021,557.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2022,918.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2023,1115.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,turizm məqsədilə,2024,1365.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2006,332.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2007,295.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2008,392.0
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2009,428.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2010,729.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2011,513.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2012,897.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2013,1053.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2014,1014.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2015,1045.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2016,1096.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2017,1054.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2018,1126.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2019,1251.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2020,194.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2021,197.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2022,376.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2023,402.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"istirahət, əyləncə turizmi",2024,612.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2006,513.4
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2007,456.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2008,604.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2009,660.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2010,986.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2011,1150.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2012,1172.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2013,1290.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2014,1277.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2015,1185.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2016,1371.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2017,1306.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2018,900.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2019,848.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2020,168.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2021,137.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2022,195.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2023,278.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,işgüzar turizm,2024,331.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2006,23.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2007,20.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2008,27.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2009,29.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2010,43.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2011,92.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2012,116.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2013,169.0
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2014,169.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2015,140.0
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2016,192.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2017,189.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2018,288.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2019,268.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2020,42.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2021,31.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2022,44.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2023,37.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,müalicə turizmi,2024,38.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2006,15.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2007,13.4
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2008,17.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2009,19.4
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2010,41.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2011,64.0
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2012,66.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2013,82.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2014,117.8
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2015,133.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2016,127.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2017,120.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2018,245.3
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2019,250.0
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2020,39.2
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2021,9.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2022,38.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2023,29.7
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,dini turizm,2024,22.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"qohumların, dostların ziyarəti",2011,344.1
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"qohumların, dostların ziyarəti",2012,443.5
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"qohumların, dostların ziyarəti",2013,579.9
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"qohumların, dostların ziyarəti",2014,565.0
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"qohumların, dostların ziyarəti",2015,592.6
002_3.xls,2.3  Ölkəyə gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin və xarici ölkələrə,"qohumların, dostların ziyarəti",2016,613.9
